source,target,weight,count
SEMA6A,PRDM14,0.02097010561665928,1
VIM,SALL4,0.0208812778596618,1
IVNS1ABP,SOX2,0.020862103128516482,1
SLC16A1,SEC62,0.020841767589942814,1
KCNK5,SHPRH,0.020837694906676286,1
FAM162A,PAGR1,0.020771744964823605,1
SPA17,ZNF714,0.02073296788388367,1
TOP2A,GSK3B,0.020731312265202567,1
PSAT1,BIRC2,0.02069247019152407,1
NONO,PHF10,0.02068116577856572,1
FAM162A,SDC1,0.02066552512951865,1
NUCKS1,UQCRQ,0.02065537493147548,1
SHISA9,PRR12,0.020602122814190594,1
POU5F1,SUPT4H1,0.02058822268853516,1
ERBB2,PBX1,0.02048022749746247,1
HIST1H1C,ATP1B1,0.020471276345840745,1
NUCKS1,NCK2,0.02041887630568916,1
HIST1H4C,METTL3,0.020411333109569843,1
ARHGEF25,RNF2,0.020402620054210195,1
TOB1,KLF10,0.020384701619337097,1
PSAT1,TADA1,0.020349607381953804,1
HSPA8,RNF2,0.02034675853589639,1
CYB5B,ACAT2,0.02029471437864358,1
CLIC4,USP22,0.020269716922428672,1
C1orf21,RAF1,0.02026611944983641,1
CHD7,HMGN1,0.020261974643906246,1
DEPDC1,CDCA2,0.020250281195947312,1
KIF1A,MAP1B,0.020218287123355744,1
PDIA3,SV2A,0.02016582116719405,1
TERF1,PRR12,0.02013756697152945,1
COL6A2,STX4,0.020107669267948557,1
H2AFZ,ATP6V0C,0.020106485736416817,1
MEPCE,SALL4,0.02010269568759587,1
HIST1H2BH,SOX2,0.020097067818117497,1
PMAIP1,KDM2B,0.020089444653071695,1
ITM2C,RNF2,0.020081174424909448,1
ITM2C,CLDN6,0.020020556667256304,1
CLDN6,HMGB2,0.019981870165097025,1
SPARC,TCF3,0.01986114370580296,1
HIST1H2BH,DZIP3,0.01982918248840139,1
MFAP2,RNF2,0.019820680875492488,1
CHAC1,LRPPRC,0.01981627624771633,1
HMMR,DZIP3,0.019816148134223624,1
HIST1H1B,CAMSAP2,0.019806362977442184,1
ALDH3A2,FOXH1,0.019795061346484604,1
SRSF2,NRAS,0.019773877986183765,1
GJA1,DNAJA3,0.019771071731126456,1
HSP90AB1,ATM,0.019742814912195282,1
CCNL2,BRD9,0.01972740621210931,1
H3F3A,CALM3,0.01972257555621876,1
CENPF,TWF2,0.019715288730475688,1
HIST1H2BH,NREP,0.019676173288643687,1
FZD7,NDUFB4,0.01960650263328347,1
HIST1H3E,CHMP3,0.019601967559376134,1
PHGDH,SEC62,0.019580087340589893,1
APOE,UQCRQ,0.019570201585661005,1
LHX8,SALL4,0.019509577208793833,1
FASN,MAP1B,0.01948443226718465,1
DTL,DNAJA3,0.01944747459670416,1
MDFI,SRC,0.019427145947851977,1
EGR1,PLCB3,0.019426364863018637,1
LAPTM4B,CLDN6,0.019340343620478064,1
GSTP1,CALM3,0.019318086510389628,1
ERBB2,PRDM14,0.019258451719287636,1
CRABP1,NISCH,0.019254646988288854,1
MYBL2,MAPKAPK2,0.01923182350107487,1
IGFBP2,ACAT2,0.019226789563522254,1
TUBB2A,ARID1A,0.019187026468368704,1
CD9,RAF1,0.01916402194399441,1
HELLS,TCF3,0.01915451856051207,1
TNNT2,LAD1,0.019152071989247347,1
NUCKS1,NDUFB4,0.01914122313242224,1
LSS,FDPS,0.019132540672513305,1
SLC16A1,PMEL,0.01907715171903284,1
WSB1,TFAM,0.01907124965354374,1
SALL3,NISCH,0.019070630523205952,1
ZIC5,MED13,0.01898690243832891,1
PLS3,USP22,0.018972516066300803,1
ASS1,OXA1L,0.018964795695518358,1
HIST1H1C,ZNF426,0.018938205082929257,1
SKIL,SALL4,0.01893403685638719,1
ERBB2,EID2,0.018794184934626285,1
C4orf3,LAD1,0.01877098737602959,1
MCM4,RAB3B,0.01876985187419146,1
GTF2E1,NDUFB4,0.018758579374294107,1
THY1,TCF3,0.018756263537572627,1
KRT18,SLC25A3,0.018717475203998014,1
EEF2,TRAPPC6A,0.018685063189809094,1
APLP2,IGF2R,0.01866525831264794,1
CCNB2,HMGB2,0.018663616844290465,1
HACD3,DHCR24,0.018642442162752657,1
APOE,ATP6V0C,0.018636001949070925,1
PNPO,NCK2,0.01862934237234207,1
TMSB4X,EIF4B,0.018568910972904334,1
FTH1,PMS1,0.018568039696247908,1
FAM83D,CDCA2,0.018561392986606823,1
SLC2A3,PRR12,0.018508495046776898,1
SOX2,SALL4,0.018497642371038608,1
DTL,PRR12,0.01846950515398447,1
VIM,USP22,0.0184516049718532,1
ACTB,ATP6V0C,0.018431553771683325,1
EEF2,RAB3B,0.018405580908573728,1
HNRNPAB,DAXX,0.018403171230516054,1
H3F3A,ATP6V0C,0.01839372691324934,1
RABL6,PBX1,0.018343449282827096,1
PFN1,HIRA,0.01833862527822609,1
PILRB,SHPRH,0.018309191794186764,1
DDIT3,CASP3,0.01829091478219,1
TMX2,ATP6V0B,0.018266817416640393,1
USP9X,STAG2,0.01825932483562683,1
KNDC1,STX4,0.01820217469267949,1
EEF2,NDUFB4,0.018201387994785857,1
FOXD3,SOX2,0.01819585347152714,1
IDO1,PAGR1,0.018174179216580544,1
KIF23,SALL4,0.018173519232574733,1
ACOT13,EWSR1,0.01812331509946273,1
POU5F1,SLC39A6,0.018095409967092996,1
AMOTL2,TGFBR2,0.0180862235478874,1
EPS8L1,HMGB2,0.01807504224791574,1
CHML,SAFB,0.01806326166573507,1
ZNF841,MKI67,0.018061420103248793,1
CDK1,IKBKG,0.018034046321923035,1
HSP90AB1,DLG5,0.01803325018001334,1
CD63,METTL17,0.018030777947398186,1
STC2,LRPPRC,0.018021148748515726,1
FASN,INSIG1,0.018000909960776978,1
MIDN,PRR12,0.017972601790028585,1
TGFBR2,PBX1,0.01796488006811653,1
MT-CO2,NDUFB4,0.017933642526619394,1
ERBB2,PRCP,0.01792557898226397,1
APOE,CREG1,0.01790462546946955,1
UBE2C,BRD9,0.017903798135170207,1
LYAR,MAPKAPK2,0.017878149544174392,1
GNG12,TET1,0.01787031367857745,1
SCD,CASP3,0.01786433055909217,1
SFRP2,CHMP3,0.017832525269394887,1
ZNF221,NCK2,0.017829410410087333,1
VCAN,IGF2R,0.017824949504869472,1
H2AFZ,PMS1,0.017820767686726906,1
SEPHS1,DAXX,0.017815769289390476,1
TPX2,HMGB2,0.017815739966502236,1
MANF,ATP1B1,0.017801607229928778,1
SRP9,SALL4,0.01779267174404174,1
SLC1A5,TMBIM6,0.017788150463478425,1
MYBL2,DAXX,0.017763243869746898,1
PTMS,CAST,0.017747758927387045,1
USP9X,MED13,0.017736647898632375,1
PCDH11X,STAG2,0.017712605183888626,1
HSP90AB1,EPHB4,0.01770790419019758,1
FAM162A,SEC62,0.01769556228441207,1
HIST1H4C,PRR12,0.017671973840197717,1
CD9,HIRA,0.0176343114056112,1
PHC1,MTA1,0.017599903007604906,1
NUCKS1,MTA1,0.017592230593226527,1
ERBB2,USP22,0.017570886737629146,1
DNMT3B,ACVR1B,0.017532945662612973,1
TLCD5,CLDN6,0.017499041622551035,1
CTSC,SDC1,0.01749150709537358,1
ERBB2,PLCB3,0.017469036511042153,1
HMGCS1,ACAT2,0.01745949652891067,1
RCN1,ACAT2,0.017438878000102413,1
POU5F1,TRAM2,0.01742221165544405,1
DTL,TFAM,0.017411821003119582,1
COL6A2,IDE,0.017352839479598196,1
DDIT4,ZNF286A,0.01733030633288702,1
PLK1,XRCC4,0.017290999578983664,1
CTSA,WSB2,0.01726469192183537,1
UBE2C,PHF10,0.017220679515113416,1
HSP90AB1,TXNDC9,0.0172145042230208,1
EEF2,LRPPRC,0.017211668540851266,1
ASS1,SEC62,0.017198224325449395,1
VIM,MAP1B,0.017181801290720944,1
EIF1,TARBP2,0.01716666959598349,1
TUBA1B,SHPRH,0.017157233091752103,1
VAT1L,SAFB,0.01714643597504032,1
KRT18,TWF2,0.0171403426950948,1
HIST1H2BH,ZNF562,0.017123797624239077,1
DLGAP5,MKI67,0.01711635022864191,1
HIST1H1C,SEC62,0.01708460859572974,1
NDUFB9,SDC1,0.017084423707270282,1
CKS2,TXNDC9,0.01704709729797591,1
ENO1,ANTXR1,0.01703804418817622,1
SALL3,STAG2,0.017011308369422985,1
HIST1H1B,DZIP3,0.016991223075075727,1
STC2,UQCRQ,0.016965493941046808,1
IGFBP2,KDM2B,0.016941075954791846,1
CDH1,TMBIM6,0.016922379118600752,1
HIST1H1A,NREP,0.016921058514149444,1
PLK1,CHMP3,0.016917464527317558,1
CHML,ZNF286A,0.0169065743889375,1
NCOR2,MAPKAPK2,0.016904705029251312,1
CHAC1,NDUFB4,0.01689946091057258,1
TMEM64,NDUFB4,0.016857627073780794,1
ERVMER34-1,PTPN1,0.01682081130488168,1
ACTB,PRDM14,0.01678440960781859,1
POU5F1,PAGR1,0.01678182977080512,1
CALR,FOXH1,0.01677662917837555,1
LENG8,BRD9,0.016759116349147472,1
CLIC4,TADA1,0.01674528911227295,1
PTCH1,KDM2B,0.01672798207067935,1
STC2,METTL17,0.016706964640225017,1
TNNI3,STAT1,0.016699970952911838,1
CNN2,ACAT2,0.016674326240301608,1
FLNA,IDE,0.016667226475677602,1
BRI3,NDUFB4,0.01665873326393071,1
VIM,RAF1,0.01664487390189496,1
MIDN,SALL4,0.016598440940061538,1
HSP90AB1,TMBIM6,0.016594941726453857,1
HESX1,KIF1B,0.01659254817020907,1
HNRNPC,IRF3,0.016552681975877656,1
FUCA2,ETV4,0.016493207329820746,1
TUBA1B,METTL14,0.0164822504403532,1
SRP9,IRF3,0.016472429017249258,1
TSC22D1,UQCRQ,0.016452850065079423,1
HIST1H3E,PHF14,0.016449233729548547,1
HSPA8,EPB41L2,0.016441909112499355,1
ENO1,TRAPPC6A,0.01643868558508979,1
ZFP36L2,PRDM14,0.016428024544099386,1
CRABP2,KDM2B,0.01642735599081149,1
CDH1,PRCP,0.01641751243462455,1
APELA,KDM1A,0.0164053885671378,1
NUCKS1,EIF4B,0.01633942627286737,1
IGFBP2,ZNF286A,0.016334026918155203,1
EEF2,IRF3,0.016302495792423325,1
H2AFJ,HAT1,0.01628430969846244,1
APP,PRCP,0.016260290439588976,1
MVK,INSIG1,0.016254774825990873,1
CDH1,PMEL,0.016246353246364437,1
PFN1,SDC1,0.0162337655957554,1
EEF2,SHPRH,0.016220790474354714,1
HSPA8,TFAM,0.016211980718427218,1
MARCKS,HMGB2,0.016157780731062398,1
VIM,EWSR1,0.016154033548470406,1
TNNT1,USP22,0.016153563969790754,1
HIST1H2BH,XRCC4,0.01613962636747406,1
MCM5,HAT1,0.016128009280626573,1
ENO1,RRM1,0.01611952022952326,1
LENG8,ATM,0.01610006246277734,1
HMMR,MKI67,0.01605302146309415,1
RABL6,STX4,0.016021022177109677,1
FTL,TMSB10,0.01601824238395867,1
UBA52,ZNF286A,0.015981970252498208,1
SRSF2,PHF14,0.01595277895410348,1
SLC25A5,NDUFB6,0.015940877393348516,1
CYP2S1,SV2A,0.015936191856719854,1
FADS2,DAXX,0.015927352629068168,1
INCENP,MKI67,0.015828025780125744,1
RBM15B,METTL14,0.015819185050115935,1
DEGS1,PRDM14,0.015803668235707367,1
MCM4,DNMT1,0.015794062568110227,1
SEPHS1,MED12,0.015779729587367723,1
CRABP2,TADA1,0.015774053658278202,1
UBE2C,SIN3B,0.015767479516107772,1
FSTL1,NDUFB4,0.015752928221174724,1
LAPTM4B,NRAS,0.01574070222719317,1
ALCAM,PRR12,0.01573879465792568,1
PCK2,SLC25A3,0.015733312321426295,1
SCD,TMBIM6,0.015732926162892014,1
DNMT3B,HIRA,0.015718896179555335,1
B3GALT1,SALL4,0.01567557366628794,1
ATP5MC3,ATP6V0C,0.01567242638124616,1
FAM162A,ATP6V0B,0.015668537005591926,1
S100A11,PRR12,0.01565563700758929,1
SFRP1,ARID1A,0.015627547400170364,1
COL1A1,PAGR1,0.015625373639813974,1
STMN3,GSK3B,0.015613907582361603,1
PFN1,TCF3,0.015609138790823193,1
PHC1,KDM2B,0.015598027516070815,1
CLDN6,STAT6,0.015586118127330942,1
DPYSL3,USP22,0.015576583885470592,1
EXD2,ACAT2,0.015564215430776848,1
SEPHS1,MED1,0.015502215851258737,1
MANF,SLC39A6,0.015494734285537808,1
HIST3H2A,HAT1,0.015480594478164853,1
LYAR,DAXX,0.015471359500618969,1
PCK2,MAP1B,0.015462105336928296,1
MEF2B,LRPPRC,0.015459496666547489,1
COL18A1,PMEL,0.015430693827392398,1
SPCS1,PHF10,0.015429316958965822,1
TMX2,CLDN6,0.015412519522113217,1
VSNL1,USP22,0.015411104649929255,1
IFITM3,SMAGP,0.015401068066736436,1
HNRNPH3,NRAS,0.01538210669391038,1
NCL,SMARCA5,0.015339839231914322,1
SLC7A11,SUPT4H1,0.015328149952744868,1
SLC16A3,TARBP2,0.015296411419288749,1
HSP90AB1,RNF20,0.015285739215425278,1
HSP90AA1,TFAM,0.015280559544509568,1
NUCKS1,PAGR1,0.015278907630123502,1
RABL6,PAGR1,0.015272750505253103,1
UHRF1,TET1,0.015272116878572977,1
CLU,RAF1,0.015267217267206595,1
RASGRF2,EPB41L2,0.01523539758683556,1
DLGAP5,KIF20A,0.015206115471570454,1
FAM136A,DAXX,0.015165365027819287,1
MCM2,HAT1,0.015153982249810833,1
CKS2,CDCA2,0.015134286996971337,1
JADE1,PRDM14,0.015123452992769088,1
KCNG3,STX4,0.015119861353571828,1
TERF1,KDR,0.015111826628926598,1
VCL,TRAM2,0.015111149096912765,1
ADAMTS1,CAMSAP2,0.015073269719563779,1
NUCKS1,DLG5,0.01507149111955961,1
CALR,CREG1,0.015032030183082568,1
SFRP2,SALL4,0.015026036183405055,1
CLU,KDM1A,0.01501102424603983,1
KRI1,BRD9,0.015005172915164037,1
KRT18,CLDN6,0.01499835801494972,1
STT3A,TMBIM6,0.014997957729801305,1
TMA7,NDUFB6,0.014997237581725126,1
C4orf3,CENPO,0.014990311909937075,1
NMU,HIRA,0.014959183146240942,1
GJA1,SOX2,0.014953273024122521,1
KRT18,PBX1,0.014950356640574125,1
WDR27,SHPRH,0.014948614860988653,1
IVNS1ABP,KDM1A,0.01494755549029601,1
GJA1,PMEL,0.014917548240779111,1
TTC9,TCF3,0.014894611844299589,1
ASMTL,STX4,0.014885413516551762,1
MFGE8,SMARCA4,0.014875453131814346,1
MT-ND4,NDUFB4,0.014824739879276313,1
UBE2C,PRR12,0.014819716671118817,1
KIF23,SIN3B,0.014815510994849982,1
SLIRP,C1QBP,0.014814061866949417,1
POLR2A,C1QBP,0.01480905992533495,1
CDK1,TRAM2,0.014775602068963375,1
SEMA6A,PRR12,0.014769079533171784,1
TUBA1B,PMEL,0.014764723019797832,1
PTPRZ1,IGF2R,0.0147493098153582,1
RRM2,PHF10,0.014748668225602366,1
DDIT4,CASP2,0.014741770653559636,1
LAPTM4B,TMBIM6,0.0147392170605606,1
FSCN1,TET1,0.014728748693987435,1
LMO3,PAGR1,0.014728376149754693,1
PPIB,CLDN7,0.014726217163044548,1
AP1S2,USP22,0.014713552086604024,1
NUCKS1,EPB41L2,0.014654350957725992,1
MT-ATP6,IGF2R,0.014613352784962412,1
SNX5,CLDN7,0.014610605100809169,1
HES1,KLF10,0.01460641895744678,1
PDIA3,TMBIM6,0.014606126795948362,1
HIST1H3E,UQCRQ,0.014563496926837654,1
NME4,HIRA,0.014546068850102949,1
PLK1,MED13,0.014539966987878067,1
CHAC1,TFAM,0.014525772590800918,1
MAT2A,SHPRH,0.014515707139162112,1
CD24,SUPT4H1,0.014475575697552128,1
NOP16,DNAJA3,0.014471429554025219,1
CALU,TARBP2,0.014470037836857607,1
H1F0,ATM,0.014450308707962264,1
TUBB2A,CASP3,0.01443823452154266,1
PFN1,RAB3B,0.014434532803394441,1
MFAP2,ATP6V0B,0.014430118796223627,1
SLC2A1,SUPT4H1,0.014429465153275693,1
FAM162A,SALL4,0.01441493418900728,1
HIST1H3H,TMSB10,0.014398816224904791,1
POU5F1,IGF2R,0.014372356036851932,1
JADE1,KDM2B,0.014365513847510652,1
PHC1,ETV4,0.014364858270232104,1
EEF2,RAF1,0.01433192761816593,1
MAGED2,GSK3B,0.014312577424440791,1
ENO1,BRD9,0.014311516054466704,1
EEF2,ATP6V0C,0.014298189306328904,1
OTX2,PRDM14,0.014294077535312463,1
CCND2,PAGR1,0.014292702050054989,1
GPC4,EPB41L2,0.014291218211483969,1
CCNB1,SIX4,0.014285327532481977,1
HSP90AB1,DAXX,0.014277981907978854,1
EDIL3,KDR,0.014277548646046719,1
TUBA1B,IRF3,0.01427618355734999,1
CLU,PMEL,0.0142440694966696,1
LAMP1,TMBIM6,0.014230587616801276,1
NOP16,TAF13,0.01421363473237831,1
FAM136A,PHF10,0.01421121561297236,1
LAMP1,SLC25A3,0.014195325187880154,1
BASP1,METTL3,0.014181689706059776,1
MYBL2,HMGN1,0.014168159852124156,1
SEPHS1,CHMP3,0.014153008408697343,1
MAT2A,SDC1,0.014152172961665427,1
PEAK1,NRAS,0.014136109030737044,1
DRAP1,HMGN1,0.014134186243541557,1
HIST1H4C,SIX4,0.014127231154559283,1
NDUFB9,ATP6V0B,0.014122622817668401,1
BASP1,MAP1B,0.014116126420631226,1
PKM,TCF3,0.014113463590735072,1
SFRP1,ACVR1B,0.014102447063824632,1
IGFBP2,CAMSAP2,0.014078206168062737,1
TOP2A,IDE,0.014076548569351076,1
SEPHS1,TSC22D4,0.01406132728960861,1
SLC16A3,EPB41L2,0.01405787678919046,1
CDC6,TAZ,0.014043749715113163,1
QSER1,TET1,0.014029613935350158,1
PNISR,ATM,0.014023525411140221,1
AASS,PAGR1,0.014007573491362658,1
SLC38A1,ZNF714,0.01397552411288895,1
CALR,ATP6V0C,0.013962661986318405,1
VIM,HMGN1,0.01394539706950811,1
HIST1H1C,CAMSAP2,0.013935887999971926,1
S100A10,TWF2,0.013933818456723807,1
ID2,PAGR1,0.01388172573133984,1
RIC3,PMS1,0.013878350608577358,1
APOE,HIRA,0.013875412012654322,1
DUSP6,RAF1,0.013874938484846536,1
FASN,DHCR24,0.013870069468066036,1
SLC2A1,DNAJA3,0.013867915324783594,1
LIN28B,EID2,0.013859944718355647,1
VCAN,STAG2,0.013849096652759857,1
HIST1H1C,SLC39A6,0.013838926397913048,1
ANXA3,SUPT4H1,0.013837645844995408,1
RCN1,EID2,0.013831728876207457,1
FABP5,MTA1,0.013783308417999959,1
RIMKLB,ATM,0.013780861520459254,1
HNRNPH3,C1QBP,0.013776772689367911,1
SLC39A8,DAXX,0.013775342280154146,1
P3H2,ATP1B1,0.013774822982676724,1
B3GALT5,PRCP,0.013766983798742985,1
NCOR2,DLG5,0.013752883663817975,1
LSS,ACAT2,0.013748603347401444,1
SNRPD2,CALM3,0.013733995049329489,1
APLP2,TXNDC9,0.013732394479333748,1
ARL6IP1,SLC39A6,0.013728094607445371,1
CUTA,CLDN7,0.013726293791036097,1
HIST1H1B,KDR,0.01371031684075047,1
HIST1H2BH,KLF10,0.01369824840840377,1
SOCS1,KDM2B,0.013680409485737219,1
POU5F1,PBX1,0.013679032168339676,1
GSTP1,ATP6V0C,0.013673026016852996,1
ITGB5,TADA1,0.013653339920907554,1
HIST1H2BH,OXA1L,0.013653092012906305,1
ZNF260,ZNF286A,0.013650098120245886,1
CNN2,C1QBP,0.013614344141062726,1
PCK2,OXA1L,0.013613191821435283,1
HSP90AB1,SMARCA5,0.013600552751511456,1
GRIA4,STAG2,0.013590401520328955,1
GJA1,PRDM14,0.013581308877347929,1
POLE2,KDR,0.013569418695953475,1
SKIL,MED13,0.013563727110360586,1
TOP2A,MED13,0.013560598369141388,1
ITGB5,ACVR1B,0.013545539984223144,1
IRX2,SALL4,0.013543519051893542,1
LIX1L,KDM2B,0.01353525276237078,1
NANOG,CASP3,0.01353440438364571,1
PIM1,SIX4,0.013528095403605913,1
TESMIN,TET1,0.013524645750131865,1
DDIT4,SIN3B,0.013514546407755167,1
HSPA2,SIX4,0.013456710884296993,1
LONP1,SIN3B,0.013452719788007399,1
EEF2,PMS1,0.013449145698432698,1
MIDN,CASP2,0.013398185258577694,1
HIST1H1B,PRR12,0.013394800587491958,1
H2AFZ,EPHB4,0.013389507549609528,1
LDB2,KDR,0.013382282388559449,1
TMEM64,NDUFB6,0.013360405493624997,1
NOTCH3,ANTXR1,0.0133387315349586,1
GRID2,RRM1,0.013334454848506417,1
CRABP2,PHF14,0.013326411366209287,1
TIMM44,DNAJA3,0.013324961373306613,1
HIST1H1C,DNAJA3,0.013307986401906592,1
GPC4,USP22,0.013303278846251777,1
CD9,CREG1,0.01330123975965725,1
ZNF708,ZNF714,0.01326456027283498,1
CD24,TFAM,0.01325315231954956,1
MCM5,UQCRQ,0.013240265428246164,1
SLC39A14,TMBIM6,0.013238975085526343,1
VAT1L,TGFBR2,0.01323607848325849,1
KRT18,ARID1A,0.013235484076873909,1
CCNB1,XRCC4,0.013225525089672804,1
NUFIP2,ZNF426,0.013208941769501754,1
DOT1L,BRD9,0.013200408398832781,1
GOLM1,OXA1L,0.013177212672935663,1
TXNL4A,WSB2,0.013165294553919377,1
SYNGAP1,KDM2B,0.013146256687900692,1
MLEC,ANTXR1,0.013119061473570452,1
FGFR1,TAF13,0.013108923133011156,1
VRTN,SALL4,0.013081468323614225,1
HMGN1,HMGB2,0.013080141799447212,1
ITM2C,TRAM2,0.013071937627368916,1
HIST1H1B,ATM,0.013071715157723415,1
TUBA1B,RAF1,0.013069066514940712,1
CKS2,TADA1,0.01305530529850773,1
H2AFZ,SSBP1,0.013037889880778508,1
EEF2,PHF10,0.01302834394429087,1
TRIM71,C1QBP,0.013009698108876378,1
COL6A2,STAT1,0.012988824194108864,1
PHC1,KAT2A,0.012967233875550212,1
ACTB,KDR,0.012960014408735508,1
FDFT1,ACAT2,0.012936392896504967,1
H2AFY2,CLDN6,0.012894437590165045,1
H3F3A,SLC25A3,0.012889761660896695,1
PILRB,PMS1,0.012889035788489305,1
DNAJB11,SEC62,0.01288428692710312,1
TMEM33,SLC39A6,0.012880394926172241,1
TOP2A,TAZ,0.012866848283176939,1
DGKK,NREP,0.012839183727593332,1
S100A10,ANTXR1,0.012835141566200465,1
PGRMC1,MAP3K7,0.012831319683505014,1
RND3,SIX4,0.012821417619500862,1
S100A10,TMSB10,0.01281107955385059,1
H1FX,HAT1,0.012798164173930248,1
CTSC,EWSR1,0.012783281828884023,1
S100A10,SNCA,0.012778050713556244,1
CTSC,TMBIM6,0.012773450693969686,1
CLDN6,STAT1,0.012767973801560834,1
NANOG,PRDM14,0.012763273893541194,1
SLC2A1,KDM2B,0.012763097266148169,1
MDFI,USP22,0.012757590100447901,1
APOE,CLDN7,0.01274519359912169,1
MAT2A,CASP2,0.012733713579257743,1
DUSP7,IGF2R,0.01273306704054014,1
PCK2,UQCRQ,0.012723502661041325,1
MT-ATP6,LRPPRC,0.012666383453086655,1
NCOR2,MAP1B,0.012663136373282308,1
NSD1,BRD9,0.012644725019581228,1
ITGB5,ETV4,0.012623398902911384,1
ZNF121,ZNF286A,0.012616974432095019,1
DNMT3B,MED12,0.012609439321207032,1
DDIT4,UQCRQ,0.012562665352312522,1
CDC25A,ZNF286A,0.012551668645860365,1
NUCKS1,TFAM,0.012548585401315336,1
POU5F1,PMS1,0.012534633607250741,1
DBN1,FOXH1,0.012530934171735095,1
MAT2A,CENPO,0.01252798450176099,1
EIF4A2,ARID1A,0.012519205664653256,1
SALL2,KAT2A,0.012511779329179724,1
SLC2A3,MAST2,0.01250850523256913,1
HNRNPC,ACAT2,0.012505876755307706,1
S100A10,PRR12,0.01249709845180412,1
CCNG1,ZNF593,0.012489716037559937,1
TXK,STAT6,0.012458627050633332,1
SNRPD2,C1QBP,0.012440146762868929,1
CD24,DZIP3,0.012409330756778,1
PLK1,RNF2,0.012405385640137337,1
SH3BGRL3,MTA1,0.012399017386688714,1
FTL,METTL17,0.012388392324893678,1
RBM3,EWSR1,0.012383312117906857,1
PFN1,SMARCA5,0.0123615848012174,1
DDX21,RNF20,0.012351984282847414,1
MVD,ACAT2,0.012334207144854482,1
KIF23,ZNF593,0.012320701319022645,1
ASS1,USP22,0.012308052577139258,1
QSER1,ZNF714,0.012307943227204575,1
NPC2,PAGR1,0.01230781941150806,1
WSB1,TARBP2,0.01227212222015704,1
TALDO1,SAFB,0.012265960158517369,1
FEN1,TAZ,0.012251428527871812,1
CDK1,CENPO,0.012248360233396743,1
CDK1,TAF13,0.01221214291132102,1
SKIL,TGFBR2,0.012198441787479124,1
EDIL3,MAP3K7,0.012198009228364061,1
ACTB,DNAJA3,0.012178488344329065,1
UBA52,C1QBP,0.012174747686867892,1
DNMT3B,DAXX,0.012171986103715615,1
GSTP1,CLDN7,0.012167598950394298,1
EPS8L2,HAT1,0.012161686824224506,1
HIST1H1B,MBTPS1,0.012153155740585288,1
SALL2,ARID1A,0.012147352074818723,1
EIF4B,TAF13,0.012139777185213939,1
TUBA1B,TCF3,0.012121724945922164,1
H3F3A,MBTPS1,0.01211562184598826,1
ENO1,TADA1,0.012101592895220878,1
MCM4,TAZ,0.012088950415833207,1
HNRNPC,ATP6V0C,0.012062393435075858,1
H3F3A,CAMSAP2,0.012057254839161462,1
SERPINH1,DHCR24,0.012054504955055346,1
SFRP1,ANTXR1,0.012025983971685077,1
KRT18,NDUFB4,0.012021687642899667,1
SLC1A5,ATP6V0C,0.012017119010461218,1
TOP2A,SRC,0.011993372022678661,1
APOE,ATP6V0B,0.011992627355041578,1
FAM126A,PBX1,0.011992397514414855,1
C1QBP,ARID1A,0.01197911349111727,1
CD24,NREP,0.01192651536229104,1
H2AFZ,ACAT2,0.011908253201938562,1
APP,TARBP2,0.01190754124083168,1
DDIT4,SALL4,0.011887296163253444,1
E2F1,DNAJA3,0.01188286647735627,1
HIST1H1C,SDC1,0.011869498643768035,1
HIST1H1B,RRM1,0.011868884674799607,1
HMGCS1,GSK3B,0.011853768183049132,1
ARHGAP23,KDM2B,0.011852739057261414,1
MFGE8,PMS1,0.01183894519943889,1
SPP1,KDM1A,0.011834922779552257,1
GATAD2A,DAXX,0.01183106347061977,1
VCL,TMSB4X,0.01183090380884007,1
STC2,EIF4B,0.011830022459744469,1
USF2,PAGR1,0.011822430135405815,1
COL6A2,ETV4,0.011812184865862212,1
SRSF2,HIRA,0.011805391440251299,1
SFRP1,CREG1,0.01180497138264006,1
HSPA8,PRDM14,0.011796936428030409,1
LEFTY1,CASP3,0.011791578175599445,1
MFAP2,EWSR1,0.01177929675153377,1
H3F3A,TXNDC9,0.011770130060693293,1
GSTP1,FDPS,0.011758312528441875,1
PTPRG,HAT1,0.011712123252602138,1
SLC38A2,ATP1B1,0.011706116364690471,1
NCL,HMGB2,0.01169521803135881,1
AKIRIN2,KLF10,0.011691645837039282,1
PCDH18,SOX2,0.011688786416023762,1
PILRB,ATM,0.0116770739046,1
ZNF836,MKI67,0.011674718985334362,1
PCK2,LRPPRC,0.011663662384224508,1
UBE2C,KIF1B,0.011655981376430202,1
NES,MAP1B,0.011635644913649027,1
LEFTY1,SIX4,0.011628778439881832,1
PFN1,EID2,0.011625088278321073,1
CTSC,ATP1B1,0.011619233791458591,1
NSG1,MAP3K7,0.01161830683633476,1
ERBB2,MED12,0.011617055632158767,1
AASS,CHMP3,0.011612827842664005,1
MT-ATP6,NDUFB4,0.011612022342128684,1
HIST1H4C,RRM1,0.01160960353387114,1
HIST1H1C,OXCT1,0.01160677847470796,1
VCAN,WFS1,0.011605765626497079,1
TMX1,CLDN6,0.01160392575415317,1
APOL2,UQCRQ,0.011599690227466404,1
MYD88,KLF10,0.011591396842589809,1
TUBB2A,TAF13,0.011583389086960503,1
PLK1,LZTR1,0.011566979051089925,1
CDK1,STAG2,0.011558406152802557,1
CANX,SV2A,0.011553448789503819,1
CTSC,SEC62,0.01155223678344715,1
