source,target,weight,count
H2AFZ,ATP6V0C,0.02058176653601797,1
MDM4,IKBKG,0.020511165667094457,1
STARD4,INSIG1,0.0204960024441653,1
CHD3,RNF2,0.020447588611743825,1
SLC16A1,PMEL,0.020434767627010776,1
EFR3A,EWSR1,0.020410358168695738,1
SEMA6A,PRDM14,0.02037776311129322,1
PMAIP1,KDM2B,0.020356697301275692,1
APOE,RAB3B,0.020335147064114746,1
EGR1,PLCB3,0.02033456160916509,1
HSP90AB1,ATM,0.02028748914991383,1
HIST1H1B,XRCC4,0.020228740089767317,1
HSP90AA1,SAFB,0.02020225717756539,1
OAZ1,SUPT4H1,0.020185950969676486,1
VIM,SALL4,0.020170943389015355,1
LRIG1,TCF3,0.020156139623847248,1
ASS1,OXA1L,0.020122193263060664,1
CHAC1,LRPPRC,0.02008627703001148,1
SEPHS1,C1QBP,0.020068671854903204,1
MDFI,SRC,0.02004411573384279,1
ZIC5,SOX2,0.02004040162483648,1
SHISA2,SMARCA4,0.020036211221434785,1
MT-ATP6,LRPPRC,0.019985160714540717,1
ACTB,IRF3,0.01997214989550737,1
SCARB1,LZTR1,0.019914318876219424,1
HIST1H2BH,SOX2,0.01991371657465259,1
PSAT1,DNAJA3,0.019908439568716636,1
HSPA8,RNF2,0.01985774278217885,1
PSAT1,TADA1,0.019817083845380203,1
EEF2,CENPO,0.019770196355931288,1
NUCKS1,UQCRQ,0.019768159885335177,1
S100A10,ARID1A,0.01976370662144852,1
LHX8,SALL4,0.01975441227980466,1
NDUFB9,RAB3B,0.019730529212066413,1
SYNGAP1,BRD9,0.019729700721498395,1
NANS,TAZ,0.019726503172372574,1
CDH1,PMEL,0.019714000083934088,1
HIST1H3E,MAPKAPK2,0.019687412338071652,1
HNRNPC,C1QBP,0.01968498264958119,1
ACTB,FOXH1,0.019676216596790638,1
TAF1D,SHPRH,0.019671027889821092,1
HIST1H4C,METTL3,0.019670535107334623,1
MYH10,MAP1B,0.01965724081970505,1
POU5F1,WFS1,0.019588959401689605,1
CDC25A,CENPO,0.019574254742961487,1
RAE1,METTL17,0.019554320182792167,1
DSTN,EWSR1,0.01954108237271957,1
SEMA6A,PRR12,0.019526768414273005,1
CD24,NDUFB6,0.019490853324303097,1
CHD7,HMGN1,0.01948824438059217,1
AURKA,CDCA2,0.019466068557283413,1
ARHGEF25,RNF2,0.019450043739129067,1
PDIA3,SV2A,0.019429351135392976,1
CYB5B,ACAT2,0.019350230381004238,1
RRM2,HAT1,0.019332397038501824,1
H3F3A,CALM3,0.01932844367898185,1
VCAN,IGF2R,0.01923781217569165,1
FAM162A,SDC1,0.019212834639794913,1
HYOU1,METTL17,0.019169286263449152,1
SLC1A5,TMBIM6,0.019104494595239316,1
IGFBP2,ACAT2,0.019086285912019798,1
RNF187,DAXX,0.019080439886685733,1
DLGAP5,MKI67,0.019078688252951535,1
SLC16A3,LAD1,0.01903859983226195,1
ERBB2,PRDM14,0.019031126398905356,1
APLP2,IGF2R,0.01901458707551974,1
C4orf3,LAD1,0.019009683651242112,1
APOE,ATP6V0C,0.01899011393546215,1
ERBB2,PLCB3,0.01894278971003477,1
TUBB2B,EID2,0.01890678675113146,1
PCDH11X,STAG2,0.01890119277577326,1
POU5F1,METTL17,0.018850565744693938,1
NONO,PHF10,0.018844429276081893,1
FOXD3,SOX2,0.01881594436535536,1
SFRP1,ACVR1B,0.018775605417563398,1
SFRP1,SLC39A6,0.018767463423688818,1
EEF2,LRPPRC,0.018748836898616464,1
SPARC,TCF3,0.01874838089999338,1
CMC1,STAG2,0.01872591697713634,1
H3F3A,ATP6V0C,0.01872430052441113,1
HIST1H1B,CAMSAP2,0.01870284209772574,1
NUCKS1,NCK2,0.018664946180592147,1
HACD3,DHCR24,0.01864799801334212,1
ZNF841,MKI67,0.018629390994854455,1
POU5F1,PAGR1,0.018608028673821976,1
PHGDH,SEC62,0.01859388544593061,1
NDUFB1,SDC1,0.01858291136995064,1
HELLS,TCF3,0.01858233980683008,1
PNPO,NCK2,0.018532916933169497,1
THY1,TCF3,0.01852233034729453,1
HMGCS1,ACAT2,0.01850401275055145,1
SFRP2,CHMP3,0.018494756681227367,1
POU5F1,SLC39A6,0.018484819574219595,1
ASS1,SEC62,0.018473159711313993,1
ERBB2,PBX1,0.018453879762745,1
ZIC5,MED13,0.018448253287538012,1
HIST1H1C,ZNF426,0.018395532246065213,1
FAM162A,PAGR1,0.01839366630166377,1
TIMM13,SUPT4H1,0.01837831346868243,1
MEPCE,SALL4,0.018342355075145,1
APOE,CREG1,0.01833428234263354,1
ENO1,TRAPPC6A,0.01832008733420015,1
EEF2,FOXH1,0.01827804320759256,1
GSTP1,CALM3,0.018260059159700436,1
CDK1,IKBKG,0.018249357629215653,1
SOX2,SALL4,0.01824211598490757,1
TOP2A,GSK3B,0.018235673319608455,1
VIM,EWSR1,0.018229799538830596,1
APELA,KDM1A,0.018219859989446658,1
LSS,FDPS,0.01819220713597225,1
GSN,TET1,0.01817959427499911,1
TMEM63A,IGF2R,0.018179147084099113,1
HIST1H4C,DNAJA3,0.01817842365712209,1
DTL,DNAJA3,0.018146930145406966,1
HMMR,DZIP3,0.018084860591858588,1
HNRNPA2B1,EWSR1,0.018059596327052427,1
USP9X,MED13,0.01804602587083799,1
HIST1H1C,ATP1B1,0.01804410062773857,1
HSPD1,RAB3B,0.018043701540320808,1
APOE,UQCRQ,0.018028559795764603,1
INCENP,MKI67,0.01801763662705614,1
SHISA9,PRR12,0.01801680442667651,1
STC2,LRPPRC,0.017978376789706988,1
C1orf21,RAF1,0.017955728488062518,1
UBE2C,BRD9,0.017939204845011016,1
PTCH1,KDM2B,0.01793443657282436,1
TMSB4X,EIF4B,0.017917992432894728,1
HIST1H4C,PRR12,0.0179028829854399,1
LDHB,SLC25A3,0.017902717236410896,1
MANF,ATP1B1,0.01788221221488303,1
HSP90AB1,DLG5,0.017866513668513856,1
SLC31A1,CAST,0.017849290479008243,1
ITM2C,CLDN6,0.017845361586201224,1
EEF2,NDUFB4,0.017820966443090214,1
PIK3C2A,TMSB10,0.017775206301679496,1
MIF,ANTXR1,0.017765851875487845,1
SLC2A1,TET1,0.01776064340081595,1
KIF23,SALL4,0.017668209143008113,1
PLS3,USP22,0.017618533178073492,1
C4orf3,ATP6V0B,0.01761205527416652,1
HNRNPA2B1,PMEL,0.017598728008793342,1
PFN1,HIRA,0.01758436157521621,1
HIST1H2BH,DZIP3,0.01758281079849585,1
NCL,RNF20,0.017557800010414962,1
DTL,TFAM,0.01755050749473848,1
GNA14,SMARCA5,0.017546819606414684,1
RCN1,ACAT2,0.017539681958351313,1
TNNT2,LAD1,0.01750838017633838,1
DNMT3B,ACVR1B,0.017492567403956837,1
STC2,UQCRQ,0.017460178734709488,1
PTMS,CAST,0.017420765085506655,1
SRP9,SALL4,0.017416807102013127,1
IDO1,PAGR1,0.017384798717144476,1
HIST1H1C,SEC62,0.017355616287785577,1
ACTB,ATP6V0C,0.01733694743291862,1
BAX,HAT1,0.017314276085747964,1
SRSF2,PHF14,0.017280909964500452,1
HIST1H1B,DZIP3,0.01726543670015478,1
ALDH3A2,FOXH1,0.017261806821842255,1
CRABP2,KDM2B,0.017259131625600287,1
BRI3,NDUFB4,0.017135108040073104,1
ERBB2,PRCP,0.017115880072984105,1
AMOTL2,TGFBR2,0.017111066386692225,1
ERVMER34-1,PTPN1,0.017095810955853687,1
CDC6,CENPO,0.017053407540346448,1
MIF,EPHB4,0.017035656284116168,1
GJA1,DNAJA3,0.01702634336704232,1
EEF2,TRAPPC6A,0.017023181823414127,1
UBE2C,PHF10,0.016994522307744554,1
HSPA8,TFAM,0.0169853262394026,1
HSPA8,EPB41L2,0.01698086955074284,1
ACTB,RAB3B,0.016979692045232038,1
PSAT1,GSK3B,0.016961628497057613,1
SKIL,SALL4,0.016958505053333173,1
SRSF2,NRAS,0.016957981328632077,1
CLIC4,USP22,0.01695605257543753,1
PHC1,MTA1,0.016931151604670517,1
SLC7A11,SUPT4H1,0.01687952899812297,1
CCNL2,BRD9,0.016875069667754056,1
PCK2,OXA1L,0.01685762959663074,1
H3F3A,EWSR1,0.0168519887487012,1
HIST1H2BH,ZNF562,0.016850309022272084,1
TGFBR2,PBX1,0.01676691995465089,1
CHAC1,NDUFB4,0.01676223131136017,1
TESMIN,TET1,0.0167423942262924,1
TUBB2A,ARID1A,0.01673992766666685,1
HIST1H3E,PHF14,0.016699934334945005,1
ERBB2,EID2,0.016681853045083753,1
TMX2,ATP6V0B,0.01667656759743738,1
STT3A,TMBIM6,0.016659138475483247,1
HIST1H2BH,OXA1L,0.016634195056511383,1
GTF2E1,NDUFB4,0.0166261152911938,1
CALR,FOXH1,0.016595819780873697,1
KIF1A,MAP1B,0.016578859037645208,1
FAM162A,SEC62,0.016562737198396252,1
CNN2,ACAT2,0.016560502140843217,1
MANF,SLC39A6,0.016525122703935375,1
H3F3A,BIRC2,0.016510614010537918,1
LENG8,ATM,0.016441793033717445,1
TLCD5,CLDN6,0.0164416756925615,1
ABCA1,DHCR24,0.016430166295358668,1
CD9,RAF1,0.016403027258193096,1
HIST1H1C,SHPRH,0.01640144994708406,1
PRDX1,ANTXR1,0.016370488873339376,1
MIDN,PRR12,0.016325944031718182,1
CTSA,WSB2,0.016325270510968583,1
MIF,TRAPPC6A,0.016320358464321373,1
CENPE,CDCA2,0.0163009748570928,1
NUCKS1,MTA1,0.016260772393089637,1
MCM4,DNMT1,0.016224276808107087,1
PILRB,SHPRH,0.01621726990709087,1
RABL6,PBX1,0.016215035720871913,1
DTL,PRR12,0.016205879909124875,1
IGFBP2,KDM2B,0.01619680146377926,1
FASN,INSIG1,0.01619534580792616,1
TANGO6,C1QBP,0.016181494694097694,1
RBM3,EWSR1,0.016178162210905993,1
MVK,INSIG1,0.016170307274392413,1
SLC16A3,TARBP2,0.016069077615999287,1
CCNB2,HMGB2,0.016015529337648254,1
HSP90B1,PMEL,0.01597544591791625,1
HES1,KLF10,0.015949451255719414,1
CD9,HIRA,0.015930738329923835,1
OAZ1,UQCRQ,0.015924058367646383,1
DRAP1,MAPKAPK2,0.015920001680107813,1
PFN1,NDUFB6,0.015915558685485196,1
RBM15B,METTL14,0.015899798831678462,1
SAFB2,SAFB,0.015882424544763376,1
CDH1,TMBIM6,0.015846618771224414,1
GJA1,PMEL,0.015844753783745884,1
KNDC1,STX4,0.015832637253774397,1
SCD,CASP3,0.015819000742877967,1
PCK2,SLC25A3,0.01581779731344705,1
OAZ1,SDC1,0.01581067647203246,1
ILRUN,DHX36,0.015798521993857055,1
HSPA8,PHF14,0.01577669332055163,1
ZNF221,NCK2,0.015775292777997333,1
PSAT1,HMGB2,0.015767563613690923,1
MIDN,SALL4,0.01575798456253145,1
UBE2C,PRR12,0.01570753029608475,1
DEGS1,PRDM14,0.01565261196455223,1
ITGB5,TADA1,0.015637790220468153,1
HIST1H1C,CAMSAP2,0.015618169221180794,1
APP,PRCP,0.015613200129800185,1
SEPHS1,MED1,0.01560394632045304,1
CDH1,PRCP,0.015603048139995173,1
SPCS1,PHF10,0.015563028862370477,1
EEF1G,HSBP1,0.015553270944763702,1
HMMR,MKI67,0.015525668902599064,1
MIF,ARID1A,0.015520084869932206,1
MIF,SOX2,0.015518618202322683,1
MCM4,KDM1A,0.015483624143482614,1
KRT18,TMSB4X,0.015472308355104967,1
RND2,PHF14,0.01546803719931305,1
EXD2,ACAT2,0.015442238436649136,1
TERF1,KDR,0.015403121116631656,1
TPX2,HMGB2,0.015399953518893679,1
HNRNPD,SAFB,0.015389186220395722,1
PDXK,STX4,0.015386827669755035,1
UBE2C,SIN3B,0.015382083496845224,1
MYBL2,DAXX,0.015379546835846086,1
PLK1,CHMP3,0.015362127881279459,1
B3GALT1,SALL4,0.015324842899514468,1
STC2,METTL17,0.01532270139061552,1
ZFP36L2,PRDM14,0.015321459645762222,1
VIM,MAP1B,0.015283836336863478,1
FADS2,DAXX,0.015283086968277074,1
MARCKS,HMGB2,0.015238840042251829,1
HNRNPAB,DAXX,0.01520017158886472,1
SLC2A3,PRR12,0.01517890663729164,1
FAM162A,ATP6V0B,0.015160011717156427,1
CENPF,TWF2,0.015148339392175454,1
FLNA,IDE,0.015134504174676539,1
SUB1,TET1,0.015126086272498574,1
H2AFJ,HAT1,0.015126000416863997,1
SALL3,STAG2,0.015110705562458446,1
S100A10,PRR12,0.01509570171424327,1
KANSL1,ATM,0.015085681513555353,1
HSP90AA1,TFAM,0.01505996682896521,1
AP1S2,USP22,0.01499208108545318,1
LENG8,BRD9,0.01498745275039757,1
POU5F1,TRAM2,0.014977016710626439,1
HSP90AB1,TMBIM6,0.014962191435801063,1
MARCKSL1,CLDN7,0.014939551080005215,1
HSP90AB1,RNF20,0.014931274708588937,1
CLDN6,HMGB2,0.014931226745203472,1
LAPTM4B,TMBIM6,0.014914485711701203,1
KHDRBS1,OXCT1,0.014890450326961627,1
IGFBP2,ZNF286A,0.014873720114183081,1
PLK1,MED13,0.014849410264173265,1
WDR27,SHPRH,0.014843206104322127,1
RASGRF2,EPB41L2,0.014839417201795603,1
FAM83D,CDCA2,0.014831896548462007,1
VCAN,STAG2,0.01482223439688159,1
DPYSL3,USP22,0.014819575956487278,1
APLP2,SUPT4H1,0.01481946530937751,1
TMEM64,NDUFB6,0.014801411786537008,1
HSP90AB1,EPHB4,0.01479962398068115,1
VIM,RAF1,0.014795989947517567,1
PHC1,KDM2B,0.01477397202599991,1
BASP1,METTL3,0.01468598443239485,1
USP9X,NRAS,0.014653384919941833,1
CYP2S1,SV2A,0.014630045149625787,1
GPC4,EPB41L2,0.01462656416198419,1
DLGAP5,KIF20A,0.014618765567144724,1
BASP1,MAP1B,0.014611504285165175,1
MT-ATP6,IGF2R,0.014602356620567112,1
VAT1L,TGFBR2,0.014590306595564291,1
CCNB1,SIX4,0.014582309306275585,1
KRT18,TWF2,0.014581292106794872,1
HIST1H2BH,XRCC4,0.014572420718806918,1
MT-CO2,NDUFB4,0.014540830932132588,1
KCNK5,SHPRH,0.014531051773544464,1
ISYNA1,LZTR1,0.014502004381639578,1
HNRNPC,IRF3,0.014464849296044231,1
ADAMTS1,CAMSAP2,0.014446678330388723,1
DGKK,NREP,0.014438138242951641,1
EEF2,ANTXR1,0.014381028273126886,1
ATP5MC3,ATP6V0C,0.01437374071646194,1
HSP90AB1,TXNDC9,0.014371895250884508,1
LSS,ACAT2,0.014368941388021129,1
ACOT13,EWSR1,0.01436229384795553,1
TCP1,RAB3B,0.01435482700503631,1
NUCKS1,EIF4B,0.014342856004587614,1
FSTL1,NDUFB4,0.014337086409140951,1
GPC4,USP22,0.014336036260095062,1
RABL6,PAGR1,0.014335345910485374,1
HINT1,KDM2B,0.014309930573086143,1
PCK2,MAP1B,0.014281289324809905,1
TERF1,PRR12,0.014269043239483812,1
EDIL3,KDR,0.014256529574439111,1
TUBA1B,METTL14,0.014250475761246122,1
B3GALT5,PRCP,0.014246705510344064,1
DDIT3,CASP3,0.014239249397728174,1
CALU,TARBP2,0.014237956661756293,1
TPRKB,HSBP1,0.014229454840575502,1
MYBL2,MAPKAPK2,0.014211810886120686,1
DBI,DHCR24,0.014205933116078468,1
SLIRP,C1QBP,0.014198910001960986,1
NDUFB9,SDC1,0.014192022292445759,1
TUBA1B,IRF3,0.01418242389853729,1
DDIT4,SLC39A6,0.014145712319883808,1
TUBB,C1QBP,0.014134756940102848,1
CHAC1,TFAM,0.014114154517514825,1
CLDN6,STAT6,0.014110816525322008,1
CLU,KDM1A,0.014104182400026819,1
VCL,TRAM2,0.014096312657251139,1
PFN1,TCF3,0.014078880209874958,1
KHDRBS1,SAFB,0.014074928896726955,1
MFAP2,ATP6V0B,0.014069231417420495,1
MEF2B,LRPPRC,0.014044512210279619,1
VIM,USP22,0.014015580513147568,1
CDC25A,ZNF286A,0.014013291801677279,1
TNNI3,STAT1,0.013977773858422474,1
MCM4,RAB3B,0.013963361668156628,1
SEPHS1,MED12,0.013952839358060277,1
MT-ND6,NDUFB4,0.013948537074342118,1
CD24,MAPKAPK2,0.013943336481442201,1
LIN28A,PMS1,0.013906337802137585,1
HIST3H2A,HAT1,0.013905334418709624,1
TUBA1B,SHPRH,0.01389027837203691,1
CTBP2,TCF3,0.013869445032803044,1
PFN1,SDC1,0.013864946479716495,1
COL18A1,PMEL,0.013837822034083614,1
ACTB,PRDM14,0.0138342425154776,1
COL1A1,PAGR1,0.013829389114135704,1
NUCKS1,PAGR1,0.01382494996079609,1
USF1,KLF10,0.013804172808190586,1
MCM7,HAT1,0.013774604964678373,1
MIF,CENPO,0.013734172430638607,1
NCL,SMARCA5,0.013728473871187872,1
OAZ1,KDM1A,0.01372795881769128,1
HIST1H1A,NREP,0.01372761064909799,1
POU5F1,TADA1,0.013698276525330176,1
HSPD1,KDM1A,0.013690710671425186,1
CD63,METTL17,0.013687895196629064,1
CIAO2A,CLDN6,0.01367871387962508,1
CDC6,TAZ,0.013668343106000425,1
PIM1,SIX4,0.01365733185019414,1
DUSP6,RAF1,0.013656376335131221,1
PNISR,ATM,0.013640394602498537,1
EMD,MTA1,0.013629526455623264,1
MAT2A,SDC1,0.013622519401955926,1
FDFT1,ACAT2,0.013622025636012882,1
PLPP3,STAG2,0.013617018393124592,1
OAZ1,SHPRH,0.013584112103491688,1
LAPTM4B,CLDN6,0.013577554422737115,1
RRM2,PHF10,0.013560845988210557,1
ITGB5,ACVR1B,0.013550846996712433,1
SRP9,IRF3,0.013542507991828422,1
OTX2,PRDM14,0.013540553381795283,1
MDFI,USP22,0.013532037983693356,1
FAM136A,PHF10,0.013524320965982665,1
HSPA2,SIX4,0.013523170708306635,1
GSTP1,ATP6V0C,0.013521894201853058,1
FGFR1,TAF13,0.013519293507438994,1
CKS2,CDCA2,0.013509916540940081,1
TUBA1B,RAF1,0.013502862020397952,1
TSC22D1,UQCRQ,0.01346620479343389,1
UHRF1,TET1,0.013458476889666966,1
CALR,ATP6V0C,0.013456146543275446,1
GJA1,SOX2,0.01344617890862149,1
CFL1,SLC25A3,0.013443480030322513,1
CHML,ZNF286A,0.013428441941341504,1
DDIT4,ZNF286A,0.013427607456871396,1
SLC16A3,KDM2B,0.013424148737167806,1
HNRNPA2B1,SAFB,0.013421014115207512,1
MLEC,ANTXR1,0.013397167202766937,1
LIN28A,NDUFB4,0.013381026364777174,1
JADE1,PRDM14,0.01336891324856383,1
HIST1H4C,SIX4,0.01336652626368827,1
CLDN6,ANTXR1,0.013364493077901603,1
USP9X,STAG2,0.01336027847152272,1
CKS2,TADA1,0.01335435223931569,1
MIF,DAXX,0.013353607335238982,1
PSAT1,SLC39A6,0.013352143306373928,1
PHC1,ETV4,0.013349491185324677,1
DDIT4,CASP2,0.013339385572266755,1
KRI1,BRD9,0.013335999984210424,1
LPCAT1,SAFB,0.013335314284466281,1
TMA7,NDUFB6,0.01332449247810275,1
STC2,EIF4B,0.013313930837689458,1
TOP2A,IDE,0.01330981939579871,1
CALR,CREG1,0.013298995509166463,1
PUS7,PTPN1,0.013297874941958936,1
HIST1H1B,PRR12,0.013289012022625214,1
COL6A2,IDE,0.013287100022958827,1
CKS2,TXNDC9,0.013266153798244806,1
AASS,PAGR1,0.013244456784786468,1
SKIL,MED13,0.013233292963901761,1
NCOR2,MAPKAPK2,0.013220996856373082,1
C4orf3,CENPO,0.013213027370434376,1
SFRP1,ARID1A,0.013206493347610124,1
OAZ1,RAB3B,0.013190016868595304,1
BAX,SAFB,0.013188002505320586,1
LAMP1,SLC25A3,0.013176968421101743,1
LIN28A,ACVR1B,0.013165402605197508,1
MCM5,HAT1,0.013163614192892236,1
HSP90AB1,SMARCA5,0.013107226258771027,1
PDLIM1,ARID1A,0.013101723426529707,1
EEF2,TWF2,0.013099722534889554,1
FZD7,NDUFB4,0.013081123988131806,1
CLIC4,TADA1,0.01307138085289254,1
POLE2,KDR,0.013054408769144743,1
PDIA3,TMBIM6,0.013042483309352006,1
HIST1H2BH,NREP,0.013038373041227446,1
TUBA1B,PMEL,0.013033974699736817,1
RND3,SIX4,0.013027647378448285,1
IRX2,SALL4,0.013000003413538144,1
NCOR2,DLG5,0.012991886335608027,1
APOE,CLDN7,0.012980921679048638,1
ZFAND2A,EIF4B,0.012970983700156214,1
DNMT3B,HIRA,0.0129688573758631,1
UPRT,NISCH,0.012946421505661377,1
CCN2,TMSB4X,0.012934708461469106,1
HESX1,KIF1B,0.0129325332703906,1
FAM162A,SALL4,0.01290310820358299,1
CNN2,C1QBP,0.012903032904090082,1
CCND2,PAGR1,0.012898147197130805,1
SOCS1,KDM2B,0.012871767232252387,1
GRID2,HAT1,0.012844032501872552,1
HIST1H1B,ATM,0.01282730416592741,1
GJA1,PRDM14,0.012816292770988145,1
SYNGAP1,KDM2B,0.012800922630523376,1
FASN,DHCR24,0.012779228904085381,1
NUFIP2,ZNF426,0.012759683313323448,1
VRTN,SALL4,0.012739499490249544,1
PPIB,CLDN7,0.012721539921269634,1
NOP16,TAF13,0.0127158645170741,1
ENO1,RRM1,0.012706895575317087,1
ID2,PAGR1,0.01270361063477359,1
SNRPG,UQCRQ,0.01268319309742392,1
KRT18,SLC25A3,0.012678990748836879,1
EEF2,ATP6V0C,0.012667307621275284,1
S100A11,PRR12,0.012638201881827979,1
WSB1,TARBP2,0.012621699930456948,1
LYAR,DAXX,0.01261675350648747,1
TNNT1,USP22,0.012616749782383372,1
EIF1,TARBP2,0.012612457648376051,1
S100A10,TMSB10,0.012606212859155207,1
MCM2,HAT1,0.012603654393992218,1
ACTB,HSBP1,0.01258387206539968,1
BCL9L,KDM2B,0.012575262768540823,1
VIM,HMGN1,0.01256740419043981,1
H2AFZ,PMS1,0.012562914243620445,1
EPS8L2,HAT1,0.012562795018004305,1
H2AFZ,ACAT2,0.012558900316656723,1
FASN,MAP1B,0.012553164225503833,1
CANX,SV2A,0.012538208612139844,1
SEPHS1,DAXX,0.012532239653917462,1
P3H2,ATP1B1,0.012525906346188593,1
LAMP1,TMBIM6,0.012514906813366275,1
LDB2,KDR,0.012500259405733936,1
TAC1,OXA1L,0.012491648647043871,1
CUTA,CLDN7,0.012489411590865177,1
HNRNPA0,HMGB2,0.012452484803344226,1
SFRP2,SALL4,0.012449893683173618,1
CD24,TFAM,0.012447969641600259,1
TNFRSF12A,CLDN6,0.012438893856001594,1
TOP2A,TAZ,0.012430803966606941,1
DNAJB11,SEC62,0.012430729162098326,1
TOP2A,MED13,0.01242298242511094,1
FTL,TMSB10,0.012419668280570057,1
CCNG1,ZNF593,0.012406755913732224,1
JADE1,KDM2B,0.012405338812510072,1
CLU,RAF1,0.012402584058211956,1
MTHFD2,UQCRQ,0.012398729536655642,1
SKIL,TGFBR2,0.01238737966124726,1
HNRNPC,ACAT2,0.012375119302188169,1
HIST1H2BH,HAT1,0.012359040180919724,1
NUCKS1,NDUFB4,0.012354808009129721,1
LEFTY1,CASP3,0.012297158560940465,1
RRAS2,WSB2,0.012281345192162231,1
SMARCA1,CALM3,0.012259561452024809,1
EEF2,RAB3B,0.012249816928803345,1
SLC25A5,NDUFB6,0.012243825973419439,1
HIST1H3E,UQCRQ,0.012224698852055856,1
OAZ1,TRAM2,0.012222815754927873,1
IVNS1ABP,KDM1A,0.012203282462488921,1
TXK,STAT6,0.012172885164253227,1
DEGS1,SEC62,0.012167292185032551,1
KIF23,SIN3B,0.012162565196361176,1
NANOG,CASP3,0.012162520774877724,1
CRABP2,TADA1,0.012150384126764868,1
EEF2,DLG5,0.012138081310510246,1
POU5F1,PBX1,0.012132336129611742,1
KRT18,CLDN6,0.01213136081605915,1
TESC,KDM1A,0.012111404906775251,1
SLC16A1,CREG1,0.012110227850684642,1
CRABP1,USP22,0.01209975165245034,1
GNG12,TET1,0.012098192341562694,1
HNRNPH3,NRAS,0.012090910454693501,1
HSP90AB1,DAXX,0.012087201038978482,1
NUCKS1,PBX1,0.01207572206817878,1
LDHB,SMARCA5,0.012064413911555735,1
SCD,TMBIM6,0.012052087040028213,1
FABP5,MTA1,0.012036570576923268,1
CDK1,TRAM2,0.012032726583656209,1
MFGE8,SMARCA4,0.012024611685671377,1
EBNA1BP2,ZNF593,0.012005385639057817,1
CFL1,RAF1,0.011966879707932986,1
ALCAM,PRR12,0.01196663656180328,1
SERPINB9,HIRA,0.011945168816761637,1
EIF3L,OXA1L,0.011944285319404734,1
TMX2,CLDN6,0.011922994861650283,1
ACTB,KDR,0.01189816508349054,1
COL6A2,STAT1,0.011897461853361466,1
AASS,KDR,0.011891627639864382,1
UBA52,ZNF286A,0.011886108789478473,1
RIMKLB,ATM,0.011879145556624855,1
ARL6IP1,SLC39A6,0.011855942649377109,1
L1TD1,SNCA,0.011847287095278243,1
FEN1,TAZ,0.011834370369688435,1
EEF2,SHPRH,0.011832134440572082,1
CTSC,SEC62,0.011812040429248383,1
KRT18,PBX1,0.01179768283611904,1
SLC2A3,SOX2,0.011767916371822817,1
EIF4A2,ARID1A,0.011761543179132776,1
MKI67,TWF2,0.011761266761160214,1
MCM4,TAZ,0.011758850499051468,1
SPP1,KDM1A,0.01175051501300202,1
HNRNPC,ATP6V0C,0.011739131798488902,1
SEPHS1,CHMP3,0.011730576647420618,1
HIST1H1B,MBTPS1,0.011722222148663423,1
DDIT4,SIN3B,0.011718002362033887,1
NANOG,PRDM14,0.011706384504173717,1
H2AFZ,EPHB4,0.011692687769901153,1
LAPTM4B,NRAS,0.011690032552542255,1
ATP5MD,HSBP1,0.011688611089179202,1
EEF2,PHF10,0.011686760803295,1
PKM,TCF3,0.011680733233847615,1
RCN1,EID2,0.01167803941545695,1
NUCKS1,EPB41L2,0.011675352590868427,1
NOTCH3,ANTXR1,0.01166954971985746,1
DDIT4,SALL4,0.011648881636410662,1
TUBB2B,ARID1A,0.011639011899522538,1
MDM4,METTL14,0.011636140652548182,1
CTSC,SDC1,0.011631285474475329,1
POU5F1,IGF2R,0.011627039248430168,1
PCDH18,SOX2,0.011620123173877289,1
VASH2,USP22,0.011618983040742091,1
ILF3,PAGR1,0.01161326110091914,1
LAPTM4B,POLB,0.011605448539383254,1
NMU,HIRA,0.01159019817433004,1
SLC2A1,KDM2B,0.011589110371520566,1
ERBB2,MED12,0.01158515933048067,1
H2AFZ,SSBP1,0.01146283829622354,1
PLK1,ACVR1B,0.011455816778341616,1
S100A10,SNCA,0.011449448721192896,1
SH3BGRL3,MTA1,0.011449029074360103,1
LAMP1,CLDN6,0.011446983751825618,1
FTL,NDUFB4,0.011438893406532166,1
SFRP1,TAF13,0.011423490404300749,1
ITGB5,ETV4,0.011419235658143546,1
AASS,CHMP3,0.011415247362548453,1
MCM5,UQCRQ,0.011403584818044668,1
FTH1,CALM3,0.011391621672574107,1
CES4A,KAT2A,0.011388486755648975,1
ENO1,ANTXR1,0.011383453580866502,1
NUCKS1,DLG5,0.011381210899894119,1
CD24,NREP,0.011371990272362385,1
YWHAE,HMGN1,0.011368756741978098,1
CLU,PMEL,0.01136599768713998,1
SEPHS1,TSC22D4,0.011362857907586354,1
LYAR,PHF14,0.011359115353310547,1
FAM126A,TGFBR2,0.011351555823925646,1
ENO1,ACAT2,0.011342500019177904,1
NPC2,PAGR1,0.011341007537683776,1
ZNF260,ZNF286A,0.011337188891798576,1
ZC3H4,PAGR1,0.01132284706032678,1
MAT2A,CASP2,0.011322508830403687,1
SALL2,FOXH1,0.011308075963816264,1
H3F3A,RAB3B,0.011298594261754726,1
HSP90AB1,PMS1,0.011271740333461905,1
MIDN,CASP2,0.011270169290911264,1
SFRP1,ANTXR1,0.011254613743923211,1
FAM126A,PBX1,0.011254405360326082,1
WFDC2,PAGR1,0.011237722693097031,1
E2F1,DNAJA3,0.011232253154588357,1
QSER1,TET1,0.011230612971806699,1
L1TD1,MTA1,0.01123030207408001,1
