source,target,weight,count
TPX2,HMGB2,0.016032704025791458,1
CCND2,PAGR1,0.015985389983982745,1
PDIA3,WFS1,0.015946173965672175,1
APOE,CLDN7,0.015943764849438827,1
CNN2,C1QBP,0.015915968545978525,1
TMEM33,SLC39A6,0.015914584730982364,1
HIST1H4C,ATP1B1,0.015880243797947963,1
VCAN,IGF2R,0.01585917007801407,1
DDIT4,UQCRQ,0.015854977706014475,1
C4orf3,SRC,0.015847182350758746,1
LSS,FDPS,0.015674582557380842,1
GSN,TET1,0.015650896167306045,1
CLIC4,USP22,0.015613258404511225,1
HSPA2,SIX4,0.015569854678612285,1
DNMT3B,HIRA,0.015569684402384255,1
TNNT2,LAD1,0.015516212478614259,1
PLPP3,STAG2,0.015466982624398702,1
BRI3,NDUFB4,0.015440228086309649,1
KANSL1,ATM,0.0154120842672985,1
ACTB,METTL17,0.015385076369575595,1
HIST1H2BH,SOX2,0.015384742296028849,1
DEGS1,SLC39A6,0.015368206140418783,1
PILRB,METTL3,0.015350339683110902,1
H1F0,NREP,0.015336621982563178,1
CHD7,HMGN1,0.015328788618090389,1
ACTB,ATP6V0C,0.015325024368762158,1
TMSB4X,EIF4B,0.015317018532315377,1
MEPCE,SALL4,0.015314096004708047,1
H2AFJ,HAT1,0.01531370670526514,1
PCDH7,TET1,0.015300715474114655,1
ZIC5,SOX2,0.015279654730229148,1
PHC1,MTA1,0.015239254812149172,1
HIST1H1D,ZNF562,0.015234944939611413,1
ACTB,SDC1,0.015209449048883045,1
LAPTM4A,DAXX,0.015203569703718629,1
CFL1,SLC25A3,0.015182493771223783,1
CD24,NDUFB6,0.015122652592475699,1
SLC31A1,CAST,0.015122110239745993,1
PSAT1,TADA1,0.015107133538446694,1
GPC4,ETV4,0.015106874221635983,1
TMX2,ATP6V0B,0.015093566632033454,1
PLS3,USP22,0.015072722615087656,1
NCL,SMARCA5,0.015042679754117747,1
HES1,KLF10,0.015037758296796953,1
STC2,UQCRQ,0.015033811849330486,1
HSP90AB1,ATM,0.015032762703560859,1
IFRD1,LRPPRC,0.015022556370596987,1
CDK1,IKBKG,0.014946259256057711,1
ERBB2,PBX1,0.014940534736095457,1
EDIL3,KDR,0.014935925477972217,1
PDIA3,TMBIM6,0.014935542306981249,1
SEPHS1,ACVR1B,0.014906256909006798,1
SKIL,MED13,0.014905943954261418,1
SALL3,STAG2,0.01489161912465755,1
DLGAP5,HMGB2,0.014881066462727011,1
S100A10,SNCA,0.014841785922231744,1
PMAIP1,KDM2B,0.01482236967056514,1
HIST1H1B,XRCC4,0.014816897197580689,1
PSAT1,MBTPS1,0.014813328460337854,1
TLCD5,CLDN6,0.01478871312014274,1
HNRNPAB,C1QBP,0.014785919382801872,1
SH3BGRL3,MTA1,0.014725968723283417,1
CYB5B,FDPS,0.01465715645218077,1
SPCS1,PHF10,0.014651204869049668,1
APP,PMEL,0.014648551794929476,1
CNN2,ACAT2,0.014631904247731503,1
HIST1H1B,KDR,0.014578469296340088,1
PHC1,KDM2B,0.014558410963098749,1
ACTB,CLDN7,0.014552789105029487,1
VIM,SALL4,0.014546820963148825,1
CCNB2,HMGB2,0.014526395204094888,1
LDHB,SIN3B,0.01452626542405434,1
SRP9,SALL4,0.014515460692421048,1
S100A10,TWF2,0.014511245607767956,1
LAMP1,SIN3B,0.014483804995715168,1
PFN1,HIRA,0.014459779718800863,1
TESMIN,TET1,0.014452926407803025,1
KRT18,CLDN6,0.014394490231758724,1
HIST1H1C,ZNF426,0.014390092261661477,1
TOP2A,ARID1A,0.014377255635138655,1
ERBB2,EID2,0.014356735111783965,1
PILRB,TAZ,0.01434926984154986,1
POU5F1,WFS1,0.014325534903912052,1
HSPD1,KDM1A,0.014300952390969696,1
MIF,CAMSAP2,0.01429284305817969,1
LSS,ACAT2,0.014292190797065181,1
AK4,CHMP3,0.014246254582777652,1
CD9,CREG1,0.01424110647466347,1
CYP26A1,SOX2,0.014202425908423057,1
MARCKS,HMGB2,0.014156262096159708,1
PSAT1,OXA1L,0.014146941486792462,1
ERBB2,PRCP,0.014146905104704408,1
TUBB2B,ARID1A,0.014138911224577694,1
TMSB4X,HSBP1,0.014092998111399921,1
UBE2C,PHF10,0.014081498180063082,1
LYAR,DAXX,0.014052589749685646,1
CDC6,CENPO,0.014049343378454891,1
LAPTM4B,CLDN6,0.014044936464254178,1
UBE2C,PRR12,0.014031267401760012,1
LAMP1,TMBIM6,0.014029660058458866,1
NUCKS1,EIF4B,0.013973021885501117,1
THOC2,CLDN7,0.013951836082288489,1
MCM4,OXCT1,0.013912619504196522,1
SFRP1,KIF1B,0.01390167159608402,1
NCL,RNF20,0.013900062824594559,1
ACTB,FOXH1,0.013888045751002666,1
CHAC1,LRPPRC,0.01387384006763541,1
HIST1H4C,METTL3,0.013843168143725668,1
ERBB2,PLCB3,0.013836880353691652,1
PDIA3,SV2A,0.013820747715040877,1
CYB5B,DHCR24,0.013794993269465197,1
HNRNPH3,C1QBP,0.01378534287252857,1
HSP90AB1,EPHB4,0.01376793519472595,1
ERBB2,USP22,0.013766747594903442,1
NME4,HAT1,0.013756208843949482,1
MTHFD1,METTL14,0.013751288298753127,1
KHDRBS1,SAFB,0.013750636149901333,1
EPS8L2,HAT1,0.013749149030755074,1
DGKK,NREP,0.013728481138503062,1
MDFIC,ANTXR1,0.013720199533533164,1
CRABP1,USP22,0.013700544414082494,1
APOE,UQCRQ,0.013630832311090713,1
SEMA6A,PRR12,0.01361415864844663,1
CKS2,OXCT1,0.013563956044293158,1
CD24,SUPT4H1,0.013555588053771541,1
C4orf3,LAD1,0.013527481730091388,1
L1TD1,SNCA,0.013503933372171982,1
TUBB2B,EID2,0.01347646282215501,1
MT-ND4,LRPPRC,0.013475705953609153,1
HNRNPA2B1,EWSR1,0.013467978904274185,1
FAM162A,ATP6V0B,0.013464274276897987,1
OTX2,PRDM14,0.013436508786359307,1
HNRNPA2B1,PMEL,0.013386053266967403,1
MIF,DLG5,0.013369411413155858,1
SUB1,TET1,0.013354744363766208,1
KRT18,SLC25A3,0.013347677248489898,1
H3F3A,SLC25A3,0.013332934627553092,1
MCM4,KDM1A,0.01331992970206283,1
IGF2BP3,TADA1,0.013315575109001365,1
ZCCHC7,LZTR1,0.013294492294776254,1
EMD,MTA1,0.013290978298778199,1
THY1,TCF3,0.013285939246518382,1
PSAT1,USP22,0.013266979334828557,1
MT-CO2,NDUFB4,0.013262591742629865,1
CANX,SV2A,0.013253739975823135,1
HIST1H2BH,DZIP3,0.013237512351554829,1
SEMA6A,PRDM14,0.0132237043700688,1
DBI,DHCR24,0.013223567796024242,1
TUBB2B,TWF2,0.013215839403043635,1
H3F3A,CALM3,0.01321565015990505,1
DDIT4,CASP2,0.013200547976072063,1
SLC38A1,TWF2,0.013187467899714627,1
KHDRBS1,OXCT1,0.013148696458893981,1
KIF23,SIN3B,0.013139951195645276,1
PGAP2,TAZ,0.01309085697735545,1
CCT3,HMGB2,0.01307975298332799,1
PLCB4,ACAT2,0.013072938184206684,1
HSPD1,RAB3B,0.013066926116154773,1
ATF5,OXA1L,0.013048929926896307,1
SPATS2,TMSB10,0.013025406887386716,1
DDIT4,SIN3B,0.01301476721510514,1
POU5F1,METTL17,0.013002783032240795,1
ACTB,IRF3,0.012995188903687418,1
ITGB5,USP22,0.012957470549062976,1
HIST1H2BH,SHPRH,0.012930353748145157,1
HIST1H1B,SLC39A6,0.01292914826841006,1
RABL6,PBX1,0.012927954838724394,1
SYNGAP1,BRD9,0.012907325432009824,1
CCNB2,KIF20A,0.012899143465489649,1
BCL9L,KDM2B,0.012879557870552125,1
HSP90AB1,SMARCA5,0.012858559084809868,1
CLU,KDM1A,0.012851773125934194,1
ERBB2,TADA1,0.012842702831316801,1
CCNB1,SIX4,0.01280097928453475,1
SHISA2,SMARCA4,0.012800546601166305,1
MCM5,UQCRQ,0.012792892715593737,1
SEPHS1,MED12,0.012773976412608535,1
LDHB,SMARCA5,0.012768868712660513,1
TANGO6,C1QBP,0.012726040164020678,1
IGFBP2,PHF14,0.012709323052584204,1
HNRNPC,PMS1,0.012708317524270303,1
FADS2,DAXX,0.012661491108554503,1
NCOA3,SRC,0.012638682327716403,1
HIST1H1B,TGFBR2,0.012635306220304435,1
EGR1,PLCB3,0.012626044016365816,1
CTSC,TMBIM6,0.012624906922146947,1
KIF1A,MAP1B,0.012615290157147135,1
USP44,PRDM14,0.012574781023961704,1
SLC16A3,CAST,0.012559825441235767,1
ACOT13,EWSR1,0.0125542802996319,1
NDUFB9,RAB3B,0.012530125277621387,1
NUCKS1,UQCRQ,0.012495671599559808,1
MKI67,BRD9,0.012469209621007116,1
TBL2,ACVR1B,0.012434103288518045,1
LUC7L3,METTL3,0.012426398419736749,1
PFN1,NDUFB6,0.012410044454023005,1
INCENP,BRD9,0.012403813332305383,1
EEF2,CENPO,0.012387462547040299,1
LBR,MAP1B,0.01238114436999625,1
IVNS1ABP,KDM1A,0.012372360524887707,1
UCP2,EWSR1,0.01233182859433863,1
FTL,TMSB10,0.012322652650290086,1
TUBB,C1QBP,0.0123172473908052,1
KIF23,PAGR1,0.012314363762859454,1
APLP2,SUPT4H1,0.012307489075193854,1
TMA7,NDUFB6,0.012296317605113023,1
DTL,CENPO,0.01227707531582013,1
CFL1,NIT1,0.012258787328447285,1
EEF2,TFAM,0.012221858380222527,1
TOP2A,XRCC4,0.01221218507070234,1
PMEL,TET1,0.012195348142323077,1
DDIT4,SALL4,0.012185506255065525,1
CLDN6,HMGB2,0.012166580662206446,1
MDFI,USP22,0.012152368253524176,1
HIST1H1C,CAMSAP2,0.012147580982922833,1
ZFP36L2,PRDM14,0.012145251599914322,1
CNN2,ARID1A,0.012136596325718457,1
COL1A1,ZNF286A,0.0121201736490813,1
FAM136A,PHF10,0.012117642429999909,1
SKIL,SALL4,0.012099727910153601,1
RNF187,DAXX,0.012097624001201438,1
EBNA1BP2,PAGR1,0.012084846271195371,1
CCNL2,PRR12,0.01205891255540513,1
DLGAP5,KIF20A,0.012051251457081904,1
ITM2C,TRAM2,0.012046483299550322,1
PHGDH,METTL17,0.012033321469394684,1
LRIG1,TCF3,0.012024774278573267,1
NDUFB1,SDC1,0.01199819740976174,1
L1TD1,MTA1,0.0119779417993102,1
HNRNPC,ATP6V0C,0.01197592857142881,1
CUZD1,UQCRQ,0.011956536915906243,1
HIST1H3E,UQCRQ,0.011923948427119161,1
MVD,ACAT2,0.011900570041528223,1
DTL,TFAM,0.011899954922682887,1
CRABP2,KDM2B,0.011896368691753837,1
GTF2E1,NDUFB4,0.011893049061178803,1
COL1A1,PMEL,0.011854820206115476,1
MCM4,DNMT1,0.011820616341288276,1
PHGDH,SEC62,0.011789057038977773,1
ZNF841,MKI67,0.011752468561901278,1
LIN28A,ACVR1B,0.011738370425298848,1
TRIM24,KDR,0.01173679323732929,1
EEF2,DLG5,0.01173658582744154,1
APLP2,IGF2R,0.011707603895419414,1
DNMT3B,ACVR1B,0.011706260746494918,1
SLC25A5,NDUFB6,0.011704175163877796,1
WSB1,TARBP2,0.011700596843837023,1
KHDRBS1,RRM1,0.011676886400993373,1
MFAP2,ATP6V0B,0.011675148223390752,1
SRSF2,NRAS,0.011664866465432605,1
ACSS2,DHCR24,0.011664179225709337,1
H2AFZ,PMS1,0.011659711446964507,1
VIM,HMGN1,0.011640993844220694,1
HIST1H1C,DNAJA3,0.011640515566600574,1
H3F3A,BRD9,0.011636572609680866,1
HINT1,KDM2B,0.011632184933639362,1
TOMM7,FOXH1,0.01163043824557904,1
P3H2,ATP1B1,0.011620047312661273,1
C13orf42,SUPT4H1,0.01161746780857031,1
MVK,INSIG1,0.011598993031675957,1
EEF2,PRDM14,0.011598819400853923,1
AURKA,PTPN1,0.011598659051971317,1
MIF,ARID1A,0.011595643086910258,1
POLE2,KDR,0.011565985547711537,1
SYT4,PHF14,0.01155206171470335,1
POLR3G,NDUFB4,0.01154223613270986,1
OAZ1,KDM1A,0.011525673496276994,1
SEPHS1,MED1,0.011524795643521107,1
RBM3,EWSR1,0.011518224230424656,1
SLC7A11,LRPPRC,0.011498525217746742,1
MARCKSL1,CLDN7,0.011496506582282325,1
PLK1,CHMP3,0.011492457395538886,1
UPRT,NISCH,0.011481816145099608,1
EGR1,RAF1,0.011477999464859313,1
ERVMER34-1,PTPN1,0.011476041127975378,1
HSPA8,PRDM14,0.011456691707268575,1
MT-ND6,NDUFB4,0.011439347860615252,1
CDK1,MAST2,0.011435657634393363,1
BAX,SAFB,0.011433068973746949,1
CKS2,CDCA2,0.011419497445006756,1
GNA14,CASP3,0.011417500370145961,1
FABP5,UQCRQ,0.01140490774090353,1
KNDC1,STX4,0.011396211678960143,1
BASP1,METTL3,0.011394335894113119,1
USF1,KLF10,0.011374218493231029,1
CLU,PMEL,0.01136403342882952,1
KPNA4,TFAM,0.01135895139676135,1
TERF1,KDR,0.011349762595910246,1
OAZ1,RAB3B,0.011327281417229227,1
LAMP1,CLDN6,0.011324211441753754,1
SHISA9,PRR12,0.01132352419143631,1
TIMM13,SUPT4H1,0.011316262035645588,1
PFN1,SDC1,0.011298527119807937,1
TUBA1B,IRF3,0.011290704626812762,1
SLC2A3,PRR12,0.011277907146719428,1
BASP1,MAP1B,0.011271407302461438,1
HSP90AB1,DLG5,0.011264063488305021,1
P3H2,KDR,0.011257454529881309,1
CTBP2,PAGR1,0.011256297665581281,1
NUCKS1,TFAM,0.011255817174510348,1
SLC2A3,ZNF593,0.011248381144845242,1
USP9X,STAG2,0.011248363398868182,1
S100A10,TMSB10,0.01124272372782732,1
ALDH3A2,FOXH1,0.011241586244174503,1
HIST1H3H,TMSB10,0.011231856465396024,1
FSCN1,TET1,0.01122605475445604,1
AASS,KDR,0.011214913183509777,1
AKAP7,KDR,0.011207371288996482,1
ZIC5,MED12,0.0112023212258457,1
MDFI,SRC,0.011180640480234738,1
DOT1L,BRD9,0.011180619779093102,1
PLK1,RNF2,0.011170709985691448,1
SLC2A1,HIRA,0.011157830033127598,1
SLC16A1,SEC62,0.011146136314549259,1
EXD2,ACAT2,0.011129933735712534,1
MFGE8,CREG1,0.011121173182633658,1
HSP90AB1,MTA1,0.011112417263110737,1
ILF3,DNAJA3,0.011099626219674372,1
FADS2,OXA1L,0.011085184586765297,1
CLDN7,ATP6V0C,0.011071312646176931,1
MEGF10,KDR,0.011047442914764645,1
IGFBP2,HMGB2,0.011040614961294486,1
C1QBP,SSBP1,0.011035210054916918,1
CCN1,SOX2,0.01101992475095513,1
DRAP1,MAPKAPK2,0.011017503258796248,1
SLC16A3,SNCA,0.010998882008885515,1
HSP90AB1,TXNDC9,0.010991452581592464,1
H2AFZ,CALM3,0.010978163846205324,1
HSP90B1,SV2A,0.010976308453861773,1
TOP2A,PAGR1,0.010960533268125855,1
MDM4,METTL14,0.010954709932049042,1
GJA1,PRDM14,0.010950102679587986,1
RAC3,EIF4B,0.010944074899771204,1
APOE,RAB3B,0.010923153951502512,1
PTCH1,KDM2B,0.010913620512790972,1
FABP5,MTA1,0.010880992053180324,1
EEF2,SHPRH,0.01085286035638285,1
OAZ1,SHPRH,0.010851717334271337,1
SHISA2,MED12,0.010837602510712462,1
ZSCAN10,PAGR1,0.010837103246884573,1
TUBA1B,PBX1,0.010827662959766228,1
DBN1,FOXH1,0.010797127616894952,1
AKIRIN1,SALL4,0.010795484241198755,1
HSP90AA1,TFAM,0.010791406288718094,1
VSNL1,USP22,0.010787579502202889,1
COL6A2,IDE,0.010782285999758294,1
HESX1,KIF1B,0.010771077922374896,1
SESN2,OXA1L,0.010766190294501841,1
HSP90AB1,ARID1A,0.01075529280518434,1
PGM1,SDC1,0.010752700077341141,1
CIAO2A,CLDN6,0.01073723637707593,1
TOP2A,SLC39A6,0.010732395347244558,1
OPN3,STAG2,0.010721840243216579,1
ACTB,SEC62,0.010714243484678193,1
PLK1,ACVR1B,0.010712257871060773,1
HIST1H1B,MBTPS1,0.010707475330666336,1
FASN,DHCR24,0.010702105293495608,1
RMND5A,PRR12,0.010700052743039331,1
PRDX1,ANTXR1,0.010679032515695424,1
HIST1H1C,SLC39A6,0.010664487135890757,1
GRID2,HAT1,0.01064971853883892,1
EEF1G,HSBP1,0.010621415948688265,1
IRX2,SALL4,0.010612052444324168,1
POU5F1,SLC39A6,0.010601442288718675,1
COL4A1,IGF2R,0.010592344546333203,1
BNIP3L,PRDM14,0.010587720839177896,1
TOP2A,TFAM,0.010573204977107967,1
CCNL2,IKBKG,0.010568433204752689,1
KIF5C,CAST,0.01055676660788563,1
GATAD2A,DAXX,0.010551200133369295,1
MYBL2,HMGN1,0.010534414074269801,1
ABCA1,DHCR24,0.010520888528355884,1
NUCKS1,MTA1,0.010518542401271433,1
WSB1,KDM2B,0.01051547754083648,1
PIM1,SIX4,0.010508889249041413,1
PFKFB4,SEC62,0.010479776961661386,1
GPC4,EPB41L2,0.010462690769752989,1
H2AFZ,ACAT2,0.01044952332634222,1
NODAL,MED12,0.010442627963053511,1
EIF4A2,ARID1A,0.01043115098889263,1
DNAJB11,SEC62,0.010426668203377365,1
ZNF221,NCK2,0.010426112746472494,1
SYNGAP1,KDM2B,0.010423550914435734,1
LYAR,PHF14,0.01041534112178392,1
ZNF708,ZNF714,0.01041458438509022,1
LIX1L,KDM2B,0.010409826319590334,1
RRM2,PHF10,0.010393092029148022,1
HIST1H4C,LZTR1,0.010351396579050572,1
TMEM64,NDUFB6,0.010337162536420676,1
SDF4,SSBP1,0.01033378978661737,1
LMO3,USP22,0.010332790313836979,1
AURKA,ZNF593,0.010331142019031733,1
CTSC,SDC1,0.010330270984428905,1
TERF1,PRR12,0.010307649071033532,1
DRAP1,HMGN1,0.010307198247466854,1
NOC2L,CLDN6,0.010282380787593599,1
PILRB,IKBKG,0.010281299063934936,1
APOE,TFAM,0.010280507733846736,1
PFN1,TCF3,0.01028037080153378,1
FSTL1,NDUFB4,0.010278189168310685,1
CYP51A1,ACAT2,0.010268554296655585,1
MAT2A,CENPO,0.010261432186292632,1
HNRNPD,SAFB,0.010259704991521339,1
RPP25,SIN3B,0.01025751781732729,1
FDFT1,ACAT2,0.01024891541210595,1
HMGCS1,GSK3B,0.010194199065721133,1
SEPHS1,DAXX,0.01019292321068306,1
RIMKLB,ATM,0.010191484528040215,1
SLC16A3,KDM2B,0.010185318596048092,1
NDUFB9,PMS1,0.010162662742154938,1
SFRP1,ACVR1B,0.010157109572312098,1
LYAR,MAPKAPK2,0.010156042465592515,1
ZNF516,KDM2B,0.010151328349904813,1
MCM2,RNF20,0.010143326958934617,1
HIST1H1B,MED13L,0.010140203861098531,1
HNRNPC,FOXH1,0.010103698549411268,1
ZFP36L2,DAXX,0.010096107409031328,1
HSP90AB1,DAXX,0.010090282735816802,1
LSR,SEC62,0.010084330609144139,1
UBE2C,MED13L,0.010080841211061424,1
HMMR,KIF20A,0.010080336121997052,1
PHC1,ETV4,0.010071675508141349,1
GPC4,USP22,0.010071554285516923,1
MFGE8,SUPT4H1,0.01007034575097342,1
CHAC1,TFAM,0.010062305769117335,1
G0S2,DNAJA3,0.01005326569200441,1
LEFTY1,CASP3,0.010050738079972473,1
AMOTL2,TGFBR2,0.010047894273587633,1
TCP1,RAB3B,0.010040234582980612,1
SLIRP,C1QBP,0.010033582709452225,1
SCN9A,KDM1A,0.010025158008272528,1
HMMR,DZIP3,0.01000481525861087,1
EIF3L,OXA1L,0.010004467628958283,1
MAD2L1,TAF13,0.01000442734399098,1
MFGE8,SMARCA4,0.01000390517791387,1
